Date,Time,Source IP,Destination IP,Source Port,Destination Port,Protocol,Action,Duration,Sent Bytes,Received Bytes,Sent Packets,Received Packets,Application,Application Category,Policy Name,Shaping Policy Name,Class
2023-11-08,1900-01-01 19:20:20,7,77,49218,443,0,1,6,577,7609,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:20:20,7,77,49217,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:20:24,9,1,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-08,1900-01-01 19:20:25,0,77,53522,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-08,1900-01-01 19:20:25,0,77,53521,443,0,2,3,522,7223,12,11,13,3,0,0,0
2023-11-08,1900-01-01 19:20:28,4,290,13596,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:20:28,10,81,60808,443,0,2,1862,128650,115060,344,415,43,9,0,0,1
2023-11-08,1900-01-01 19:20:28,4,290,13598,443,0,3,21,1532,780,9,12,18,10,0,0,1
2023-11-08,1900-01-01 19:20:36,9,374,22237,443,0,1,116,412,283,10,6,25,1,0,0,1
2023-11-08,1900-01-01 19:20:37,0,77,53525,443,0,2,4,1362,7502,33,18,13,3,0,0,0
2023-11-08,1900-01-01 19:20:39,7,77,49226,443,0,1,6,577,7843,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:20:41,9,181,22266,80,0,2,62,212,1139,5,4,30,8,0,0,1
2023-11-08,1900-01-01 19:20:41,9,356,22268,80,0,2,62,1574,9963,32,35,30,8,0,0,1
2023-11-08,1900-01-01 19:20:42,9,356,22263,80,0,2,64,572,869,14,13,30,8,0,0,1
2023-11-08,1900-01-01 19:20:42,0,77,53526,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:20:43,4,19,13561,80,0,2,59,292,4911,7,8,25,1,0,0,1
2023-11-08,1900-01-01 19:20:44,7,77,49230,443,0,1,6,617,7843,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:20:45,10,290,61038,443,0,3,22,1377,780,9,12,18,10,0,0,1
2023-11-08,1900-01-01 19:20:46,10,290,61039,443,0,3,22,1377,780,9,12,18,10,0,0,1
2023-11-08,1900-01-01 19:20:46,0,77,53527,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-08,1900-01-01 19:20:46,9,192,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-08,1900-01-01 19:20:48,4,342,13616,443,0,1,37,5598,4540,19,18,37,6,0,0,1
2023-11-08,1900-01-01 19:20:48,0,77,53528,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:20:48,0,344,53520,80,0,2,39,708,672,7,7,17,10,0,0,1
2023-11-08,1900-01-01 19:20:50,6,185,50046,80,0,1,7,252,8576,6,9,16,10,0,0,0
2023-11-08,1900-01-01 19:20:51,0,77,53530,443,0,2,4,722,7504,17,18,13,3,0,0,0
2023-11-08,1900-01-01 19:20:53,7,77,49234,443,0,1,6,577,7611,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:20:53,7,203,49202,443,0,1,67,570,1884,13,9,25,1,0,0,1
2023-11-08,1900-01-01 19:20:54,4,350,13558,3478,0,2,81,3649,2932,32,36,10,1,0,0,1
2023-11-08,1900-01-01 19:20:54,7,77,49238,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:00,7,77,49240,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:21:03,7,77,49247,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:06,7,77,49250,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:06,10,81,61041,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:21:08,7,77,49253,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:21:10,7,77,49254,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:21:11,4,196,13575,443,0,2,78,490,363,11,8,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,195,13568,443,0,2,78,450,481,10,10,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,196,13574,443,0,2,78,450,363,10,8,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,195,13566,443,0,2,79,450,403,10,9,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,195,13564,443,0,2,79,576,589,10,11,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,196,13572,443,0,2,78,410,403,9,9,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,196,13570,443,0,2,78,410,403,9,9,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,10,271,61010,443,0,3,296,572,1767,12,15,15,3,0,0,1
2023-11-08,1900-01-01 19:21:11,4,196,13573,443,0,2,78,410,363,9,8,25,1,0,0,1
2023-11-08,1900-01-01 19:21:11,4,195,13565,443,0,2,79,450,363,10,8,25,1,0,0,1
2023-11-08,1900-01-01 19:21:12,7,77,49261,443,0,2,3,562,7223,13,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:17,4,292,13494,443,0,2,613,2959,3354,31,31,18,10,0,0,1
2023-11-08,1900-01-01 19:21:24,0,77,53533,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-08,1900-01-01 19:21:25,0,77,53534,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:21:26,10,81,61044,443,0,2,2,442,7223,10,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:27,1,368,63188,80,0,2,1,212,439,5,6,16,10,0,0,1
2023-11-08,1900-01-01 19:21:27,10,81,61046,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-08,1900-01-01 19:21:28,4,290,13626,443,0,3,22,486,500,9,11,18,10,0,0,1
2023-11-08,1900-01-01 19:21:29,10,81,61045,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:21:29,4,290,13627,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:30,4,290,13628,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:31,4,290,13629,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:32,4,290,13630,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:33,4,290,13631,443,0,3,22,1572,780,10,12,18,10,0,0,1
2023-11-08,1900-01-01 19:21:33,0,138,53524,443,0,2,66,477,918,10,7,15,3,0,0,1
2023-11-08,1900-01-01 19:21:34,4,290,13632,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:34,10,124,61023,443,0,2,242,1638,2870,20,19,15,3,0,0,1
2023-11-08,1900-01-01 19:21:34,4,290,13633,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:36,4,290,13634,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:21:36,0,77,53536,443,0,2,4,722,7504,17,18,13,3,0,0,0
2023-11-08,1900-01-01 19:21:36,4,290,13635,443,0,3,22,1532,780,9,12,18,10,0,0,1
2023-11-08,1900-01-01 19:21:39,2,145,55599,443,0,2,242,1301,2199,18,20,15,3,0,0,1
2023-11-08,1900-01-01 19:21:39,10,358,61049,443,0,1,5,172,4922,4,8,4,4,0,0,1
2023-11-08,1900-01-01 19:21:39,10,358,61050,443,0,1,5,172,4923,4,8,4,4,0,0,1
2023-11-08,1900-01-01 19:21:39,10,358,61048,443,0,1,5,172,4882,4,7,4,4,0,0,1
2023-11-08,1900-01-01 19:21:41,9,234,22274,443,0,2,108,4453,2907,13,11,25,1,0,0,1
2023-11-08,1900-01-01 19:21:43,9,297,22350,443,0,2,2,465,4038,9,10,36,9,0,0,0
2023-11-08,1900-01-01 19:21:46,7,45,49263,54505,0,2,37,1102056,73952696,25750,49305,5,4,0,0,1
2023-11-08,1900-01-01 19:21:46,7,45,49260,21,0,2,38,921,1291,17,17,5,4,0,0,1
2023-11-08,1900-01-01 19:21:47,2,213,55621,443,0,1,7,4066,2591,17,13,25,1,0,0,1
2023-11-08,1900-01-01 19:21:47,4,350,13620,3478,0,2,94,2301,1268,21,19,10,1,0,0,1
2023-11-08,1900-01-01 19:21:50,7,77,49285,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:52,0,77,53538,443,0,2,2,682,7223,16,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:52,7,77,49288,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:21:54,4,227,13621,443,0,2,101,3768,2085,11,8,25,1,0,0,1
2023-11-08,1900-01-01 19:21:57,7,77,49292,443,0,2,2,402,7224,9,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:58,0,77,53539,443,0,2,3,562,7223,13,11,13,3,0,0,0
2023-11-08,1900-01-01 19:21:58,7,77,49293,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:21:58,9,32,22302,443,0,3,76,568,2054,6,8,25,1,0,0,1
2023-11-08,1900-01-01 19:22:01,9,32,22309,443,0,3,75,977,1114,6,10,25,1,0,0,1
2023-11-08,1900-01-01 19:22:01,7,77,49296,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:04,0,77,53540,443,0,2,3,682,7222,16,11,13,3,0,0,0
2023-11-08,1900-01-01 19:22:05,4,200,13584,443,0,2,123,19296,1221577,369,837,25,1,0,0,1
2023-11-08,1900-01-01 19:22:06,4,218,13576,443,0,3,132,2269,2322,14,10,20,1,0,0,1
2023-11-08,1900-01-01 19:22:08,0,77,53541,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:08,7,77,49300,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:10,1,367,55049,80,0,2,1,172,439,4,6,16,10,0,0,1
2023-11-08,1900-01-01 19:22:10,7,77,49303,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:22:10,4,32,13582,443,0,3,128,570,1769,9,13,25,1,0,0,1
2023-11-08,1900-01-01 19:22:10,0,77,53543,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-08,1900-01-01 19:22:11,7,77,49305,443,0,2,2,402,7223,9,11,13,3,0,0,0
2023-11-08,1900-01-01 19:22:11,4,220,13590,443,0,3,128,452,4297,7,9,20,1,0,0,1
2023-11-08,1900-01-01 19:22:11,4,283,13610,443,0,2,122,16842,729169,288,512,33,4,0,0,1
2023-11-08,1900-01-01 19:22:11,4,310,13580,443,0,3,133,370,1632,5,4,20,1,0,0,1
2023-11-08,1900-01-01 19:22:12,0,77,53542,443,0,2,4,922,7504,22,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:12,7,77,49306,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-08,1900-01-01 19:22:12,4,249,13577,443,0,3,135,330,1306,7,8,25,1,0,0,1
2023-11-08,1900-01-01 19:22:12,4,373,13603,443,0,2,124,19031,964030,350,669,33,4,0,0,1
2023-11-08,1900-01-01 19:22:13,7,77,49304,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:13,7,77,49302,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:13,4,372,13611,443,0,2,124,2526,60190,42,60,0,3,0,0,1
2023-11-08,1900-01-01 19:22:15,4,27,13593,443,0,3,131,492,3386,9,14,32,4,0,0,1
2023-11-08,1900-01-01 19:22:16,4,34,13591,443,0,3,132,532,1357,10,13,22,1,0,0,1
2023-11-08,1900-01-01 19:22:16,4,33,13589,443,0,3,133,492,1315,9,12,32,4,0,0,1
2023-11-08,1900-01-01 19:22:16,4,222,13592,443,0,3,132,1273,3224,8,10,20,1,0,0,1
2023-11-08,1900-01-01 19:22:17,4,249,13597,443,0,3,130,749,1993,11,11,25,1,0,0,1
2023-11-08,1900-01-01 19:22:17,0,77,53544,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:18,4,252,13585,443,0,3,136,1029,3179,15,17,25,1,0,0,1
2023-11-08,1900-01-01 19:22:19,4,28,13612,443,0,3,129,412,760,9,9,19,7,0,0,1
2023-11-08,1900-01-01 19:22:19,7,41,49256,80,0,2,72,293,673,7,7,17,10,0,0,1
2023-11-08,1900-01-01 19:22:19,7,41,49258,443,0,2,72,385,3065,9,10,18,10,0,0,1
2023-11-08,1900-01-01 19:22:22,4,23,13615,443,0,3,131,709,736,10,10,25,1,0,0,1
2023-11-08,1900-01-01 19:22:22,7,132,49179,443,0,2,242,3111,4481,21,23,43,9,0,0,1
2023-11-08,1900-01-01 19:22:26,7,77,49307,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:22:27,4,195,13567,443,0,2,154,154005,425305,436,421,25,1,0,0,1
2023-11-08,1900-01-01 19:22:27,4,196,13571,443,0,2,154,12865,348438,220,265,25,1,0,0,1
2023-11-08,1900-01-01 19:22:27,4,204,13569,443,0,2,154,47447,1492249,954,1078,25,1,0,0,1
2023-11-08,1900-01-01 19:22:28,4,290,13638,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:22:28,4,290,13639,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:22:28,9,257,52610,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-08,1900-01-01 19:22:28,9,175,52610,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-08,1900-01-01 19:22:28,9,170,52610,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-08,1900-01-01 19:22:29,9,178,52610,59857,1,0,180,124,0,1,0,37,6,0,0,1
2023-11-08,1900-01-01 19:22:30,9,245,22304,443,0,1,106,332,2253,8,10,18,10,0,0,1
2023-11-08,1900-01-01 19:22:31,0,77,53545,443,0,2,2,602,7222,14,11,13,3,0,0,0
2023-11-08,1900-01-01 19:22:34,0,191,53531,443,0,1,106,644,1269,10,9,18,10,0,0,1
2023-11-08,1900-01-01 19:22:34,0,191,53532,443,0,1,106,644,1189,10,7,18,10,0,0,1
2023-11-08,1900-01-01 19:22:35,7,77,49314,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-08,1900-01-01 19:22:35,7,140,49278,443,0,2,62,407,1268,8,7,15,3,0,0,1
2023-11-08,1900-01-01 19:22:40,4,189,56863,50307,1,0,183,1645135,95260,2475,1030,34,4,0,0,1
2023-11-08,1900-01-01 19:22:42,4,251,13595,443,0,2,157,450,640,10,9,22,1,0,0,1
2023-11-08,1900-01-01 19:22:44,10,290,61057,443,0,3,21,526,580,10,13,18,10,0,0,1
2023-11-08,1900-01-01 19:22:45,10,290,61059,443,0,3,21,1377,780,9,12,18,10,0,0,1
2023-11-08,1900-01-01 19:22:45,4,299,57406,443,1,0,181,4013,6257,5,10,29,4,0,0,0
2023-11-08,1900-01-01 19:22:46,10,79,60903,443,0,2,1106,14188,9709,121,129,15,3,0,0,1
2023-11-08,1900-01-01 19:22:47,7,77,49317,443,0,1,6,577,7843,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:47,7,77,49324,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-08,1900-01-01 19:22:48,4,296,61984,443,1,0,181,5216,6245,5,10,29,4,0,0,0
2023-11-08,1900-01-01 19:22:48,0,77,53546,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:48,4,195,13641,443,0,2,22,530,415,12,9,25,1,0,0,1
2023-11-08,1900-01-01 19:22:48,7,132,49184,443,0,2,242,3439,6171,31,31,43,9,0,0,1
2023-11-08,1900-01-01 19:22:50,9,370,46718,1337,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-08,1900-01-01 19:22:50,7,77,49325,443,0,2,2,442,7222,10,11,13,3,0,0,0
2023-11-08,1900-01-01 19:22:50,9,182,46718,80,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-08,1900-01-01 19:22:51,7,77,49323,443,0,1,6,577,7842,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:53,8,328,52527,443,0,2,119,1762,3593,14,12,27,8,0,0,1
2023-11-08,1900-01-01 19:22:53,0,77,53547,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-08,1900-01-01 19:22:54,4,181,13594,80,0,2,168,212,909,5,4,30,8,0,0,1
2023-11-08,1900-01-01 19:22:57,7,134,49320,443,0,1,16,372,132,9,3,15,3,0,0,1
2023-11-08,1900-01-01 19:22:57,7,134,49319,443,0,1,16,372,172,9,4,15,3,0,0,1
2023-11-08,1900-01-01 19:22:57,7,134,49321,443,0,1,16,372,172,9,4,15,3,0,0,1
2023-11-08,1900-01-01 19:23:03,4,202,59544,443,1,0,181,4013,5329,5,9,29,4,0,0,0
2023-11-08,1900-01-01 19:23:03,0,77,53549,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:23:03,0,77,53548,443,0,2,3,682,7222,16,11,13,3,0,0,0
2023-11-08,1900-01-01 19:23:03,0,77,53550,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-08,1900-01-01 19:23:04,4,202,13581,443,0,2,183,77460,1271626,438,986,25,1,0,0,1
2023-11-08,1900-01-01 19:23:08,9,332,22311,443,0,2,137,4217,2907,14,11,25,1,0,0,1
2023-11-08,1900-01-01 19:23:09,4,5,55719,443,1,0,181,4013,8733,5,11,29,4,0,0,0
2023-11-08,1900-01-01 19:23:09,4,63,57207,443,1,0,181,5441,9600,8,12,29,4,0,0,0
2023-11-08,1900-01-01 19:23:12,7,77,49326,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:12,4,217,13625,443,0,3,129,452,1827,7,7,25,1,0,0,1
2023-11-08,1900-01-01 19:23:12,4,63,59349,443,1,0,181,6568,9602,7,12,29,4,0,0,0
2023-11-08,1900-01-01 19:23:12,7,77,49328,443,0,2,2,402,7222,9,11,13,3,0,0,0
2023-11-08,1900-01-01 19:23:13,7,77,49327,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:14,4,139,64735,443,1,0,181,4088,6996,6,10,29,4,0,0,0
2023-11-08,1900-01-01 19:23:17,4,217,13624,443,0,3,134,412,2083,9,7,25,1,0,0,1
2023-11-08,1900-01-01 19:23:19,7,77,49332,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:19,7,77,49331,443,0,1,6,617,7609,13,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:19,7,77,49333,443,0,1,6,577,7803,12,17,13,3,0,0,0
2023-11-08,1900-01-01 19:23:19,7,77,49329,443,0,1,6,577,7611,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:19,7,77,49330,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:19,7,77,49334,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:20,7,77,49336,443,0,1,6,617,7841,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:20,7,77,49335,443,0,1,6,577,7843,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:24,7,77,49339,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:24,7,77,49338,443,0,1,6,617,7843,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:24,10,267,61043,443,0,2,121,528,8463,11,13,43,9,0,0,1
2023-11-08,1900-01-01 19:23:25,10,50,61063,443,0,2,2,419,4314,10,7,31,4,0,0,0
2023-11-08,1900-01-01 19:23:25,10,359,61064,443,0,2,2,339,4266,8,6,31,4,0,0,0
2023-11-08,1900-01-01 19:23:25,10,50,61066,443,0,2,2,339,4273,8,6,31,4,0,0,0
2023-11-08,1900-01-01 19:23:25,10,48,61065,443,0,2,2,419,4308,10,7,31,4,0,0,0
2023-11-08,1900-01-01 19:23:26,10,50,61068,443,0,2,2,419,4313,10,7,31,4,0,0,0
2023-11-08,1900-01-01 19:23:26,10,50,61070,443,0,2,2,339,4274,8,6,31,4,0,0,0
2023-11-08,1900-01-01 19:23:26,10,50,61067,443,0,2,3,379,4435,9,10,31,4,0,0,0
2023-11-08,1900-01-01 19:23:27,10,50,61071,443,0,2,2,419,4317,10,7,31,4,0,0,0
2023-11-08,1900-01-01 19:23:28,4,290,13647,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:28,10,50,61072,443,0,2,3,419,4438,10,10,31,4,0,0,0
2023-11-08,1900-01-01 19:23:28,4,290,13648,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:28,4,290,13649,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:28,4,189,54560,50307,1,0,194,3072,0,24,0,34,4,0,0,1
2023-11-08,1900-01-01 19:23:28,4,350,13636,3478,0,2,102,14852,15256,109,152,10,1,0,0,1
2023-11-08,1900-01-01 19:23:29,4,290,13650,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:29,4,290,13651,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:30,4,290,13652,443,0,3,21,1532,780,9,12,18,10,0,0,1
2023-11-08,1900-01-01 19:23:30,4,82,13545,443,0,2,326,12058,23602,65,76,15,3,0,0,1
2023-11-08,1900-01-01 19:23:30,9,219,22395,443,0,2,4,6793,2661,16,15,25,1,0,0,1
2023-11-08,1900-01-01 19:23:30,4,290,13653,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:30,10,82,61026,443,0,2,327,11766,22956,61,75,15,3,0,0,1
2023-11-08,1900-01-01 19:23:31,4,290,13654,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:31,4,290,13655,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:32,7,77,49344,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:32,4,290,13656,443,0,3,21,1532,860,9,14,18,10,0,0,1
2023-11-08,1900-01-01 19:23:34,0,81,53551,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-08,1900-01-01 19:23:36,0,81,53552,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:38,7,77,49345,443,0,1,6,577,7611,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:39,7,77,49346,443,0,1,6,617,7841,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:41,7,77,49347,443,0,1,6,577,7843,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:42,7,77,49348,443,0,1,6,617,7611,13,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:43,7,77,49349,443,0,1,6,577,7842,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:44,10,252,61052,443,0,3,129,1205,1609,9,13,25,1,0,0,1
2023-11-08,1900-01-01 19:23:46,0,81,53553,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:23:48,7,77,49350,443,0,1,12,577,7610,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:23:50,0,81,53554,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-08,1900-01-01 19:23:50,6,44,50049,80,0,1,7,252,7076,6,8,16,10,0,0,0
2023-11-08,1900-01-01 19:23:52,7,282,49352,80,0,2,1,172,323,4,4,1,3,0,0,1
2023-11-08,1900-01-01 19:23:53,4,350,56863,3478,1,0,261,5344,3300,39,33,10,1,0,0,1
2023-11-08,1900-01-01 19:23:54,7,77,49351,443,0,1,6,577,7650,12,15,13,3,0,0,0
2023-11-08,1900-01-01 19:23:54,0,328,53537,443,0,3,137,1612,3552,11,11,27,8,0,0,1
2023-11-08,1900-01-01 19:23:54,4,350,13637,3478,0,2,113,4614,2960,38,41,10,1,0,0,1
2023-11-08,1900-01-01 19:23:55,0,81,53555,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-08,1900-01-01 19:24:03,0,81,53558,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:09,4,10,13544,443,0,2,403,3156,6735,22,24,18,10,0,0,1
2023-11-08,1900-01-01 19:24:10,7,104,49313,443,0,2,101,448,1322,9,8,6,3,0,0,1
2023-11-08,1900-01-01 19:24:10,4,63,13601,443,0,2,242,1715,4384,21,22,15,3,0,0,1
2023-11-08,1900-01-01 19:24:10,7,81,49356,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:24:11,1,285,55544,443,0,1,165,372,2035,9,8,27,8,0,0,1
2023-11-08,1900-01-01 19:24:11,7,81,49359,443,0,2,3,682,7222,16,11,13,3,0,0,0
2023-11-08,1900-01-01 19:24:11,0,81,53559,443,0,2,3,482,7142,11,9,13,3,0,0,0
2023-11-08,1900-01-01 19:24:12,7,81,49360,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-08,1900-01-01 19:24:12,4,101,13613,443,0,2,242,5031,203438,103,154,15,3,0,0,1
2023-11-08,1900-01-01 19:24:12,0,81,53560,443,0,2,3,682,7223,16,11,13,3,0,0,0
2023-11-08,1900-01-01 19:24:13,7,81,49357,443,0,2,4,922,7504,22,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:13,7,81,49358,443,0,2,4,1362,7502,33,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:13,4,74,13614,443,0,2,243,3034,107484,59,91,8,0,0,0,1
2023-11-08,1900-01-01 19:24:14,4,139,13618,443,0,2,243,6165,232023,124,179,15,3,0,0,1
2023-11-08,1900-01-01 19:24:14,7,23,49301,443,0,3,130,412,1018,9,10,25,1,0,0,1
2023-11-08,1900-01-01 19:24:15,4,73,13623,443,0,2,242,2604,35859,41,40,15,3,0,0,1
2023-11-08,1900-01-01 19:24:15,4,63,13617,443,0,2,244,2883,42444,37,54,15,3,0,0,1
2023-11-08,1900-01-01 19:24:16,7,77,49361,443,0,1,6,577,7842,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:17,7,77,49362,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-08,1900-01-01 19:24:18,6,57,56740,443,1,0,181,5292,7436,6,11,29,4,0,0,0
2023-11-08,1900-01-01 19:24:18,7,77,49363,443,0,1,6,657,7610,14,14,13,3,0,0,0
2023-11-08,1900-01-01 19:24:20,10,325,61074,443,0,1,6,212,1051,5,5,22,1,0,0,1
2023-11-08,1900-01-01 19:24:20,7,77,49364,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-08,1900-01-01 19:24:21,0,81,53561,443,0,2,2,402,7182,9,10,13,3,0,0,0
2023-11-08,1900-01-01 19:24:23,7,77,49367,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:23,7,77,49366,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:24,8,219,52531,443,0,1,16,6449,2554,21,14,25,1,0,0,1
2023-11-08,1900-01-01 19:24:24,7,77,49368,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-08,1900-01-01 19:24:24,0,81,53562,443,0,2,2,402,7182,9,10,13,3,0,0,0
